event_id,run_utc,pair,event_type,adjustment_type,orig_net_pct,adj_net_pct,fill_prob_applied,slippage_pct_applied,n_depth_snapshots,confidence,is_retroactive_seed
MINAUSDT-0.7-COMPLETE_RT-1787421600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787425200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787428800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787436000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787446800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787457600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787461200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-FORCED_CLOSE_ASK-1787475600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,FORCED_CLOSE_ASK,slippage,-1.81122,-1.81122,,0.0,3,thin (3 snapshots),True
MINAUSDT-0.7-FORCED_CLOSE_ASK-1787486400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,FORCED_CLOSE_ASK,slippage,-2.60333,-2.60333,,0.0,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787493600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787497200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787500800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787504400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787515200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787518800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787526000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787529600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787536800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787544000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787547600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787551200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787554800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787558400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787562000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787569200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787572800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787576400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787587200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787594400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787598000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787605200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787612400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787619600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787626800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787630400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787634000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787637600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787641200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787652000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787659200000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787662800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787666400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787670000000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787673600000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787680800000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.7-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.23562,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787418000000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787421600000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787425200000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787428800000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787436000000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787446800000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787457600000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787461200000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-FORCED_CLOSE_ASK-1787475600000,2026-08-25T20:54:29Z,MINAUSDT-0.8,FORCED_CLOSE_ASK,slippage,-1.76054,-1.76054,,0.0,3,thin (3 snapshots),True
MINAUSDT-0.8-FORCED_CLOSE_ASK-1787486400000,2026-08-25T20:54:29Z,MINAUSDT-0.8,FORCED_CLOSE_ASK,slippage,-2.55226,-2.55226,,0.0,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787493600000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787497200000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787500800000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-FORCED_CLOSE_ASK-1787515200000,2026-08-25T20:54:29Z,MINAUSDT-0.8,FORCED_CLOSE_ASK,slippage,-3.15438,-3.15438,,0.0,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787515200000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787522400000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787529600000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787536800000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787544000000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
MINAUSDT-0.8-COMPLETE_RT-1787551200000,2026-08-25T20:54:29Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.26928,0.3366,,3,thin (3 snapshots),True
